물건번호,사건번호,물건종류,소재지,감정가,최저입찰가,낙찰가,입찰자수,면적,경매회차,지역,낙찰률,수집일시
SAMPLE-000594,2024타경31730,단독주택,대구 서초구,535154544,428123635,428123635,2,53.88,2,대구,0.8,2026-02-02 20:53:01
SAMPLE-000595,2024타경28830,단독주택,경기 서초구,948510590,948510590,948510590,4,52.28,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000596,2024타경69258,오피스텔,서울 중구,614562943,251724981,379848602,2,65.65,5,서울,0.6181,2026-02-02 20:53:01
SAMPLE-000597,2024타경62703,아파트,기타 서초구,109700232,109700232,109700232,3,87.48,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-000598,2024타경86422,상가,경기 서초구,1743426934,892634590,916633994,2,177.72,4,경기,0.5258,2026-02-02 20:53:01
SAMPLE-000599,2024타경52425,상가,기타 중구,891056389,570276089,570276089,2,49.23,3,기타,0.64,2026-02-02 20:53:01
SAMPLE-000600,2024타경28240,아파트,부산 강남구,695138775,444888816,451209093,1,85.03,3,부산,0.6491,2026-02-02 20:53:01
SAMPLE-000601,2024타경10045,오피스텔,부산 남구,292545339,234036271,234036271,2,69.4,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-000602,2024타경13404,다세대,경기 남구,239319901,153164736,153164736,2,43.94,3,경기,0.64,2026-02-02 20:53:01
SAMPLE-000603,2024타경94292,오피스텔,서울 송파구,523132678,523132678,523132678,9,35.8,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-000604,2024타경48051,상가,대구 강남구,1464642851,1464642851,1464642851,8,61.29,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-000605,2024타경71517,오피스텔,경기 중구,676283907,346257360,395312104,1,40.61,4,경기,0.5845,2026-02-02 20:53:01
SAMPLE-000606,2024타경73083,아파트,경기 강남구,1100296500,880237200,880237200,4,73.51,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000607,2024타경26417,아파트,기타 중구,726663802,726663802,726663802,5,144.79,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-000608,2024타경18983,다세대,경기 중구,336711417,336711417,336711417,11,90.54,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000609,2024타경60064,단독주택,부산 송파구,539817357,539817357,539817357,10,45.98,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-000610,2024타경37684,오피스텔,경기 송파구,279075157,178608100,203024264,4,22.01,3,경기,0.7275,2026-02-02 20:53:01
SAMPLE-000611,2024타경71477,오피스텔,기타 남구,195902459,195902459,195902459,4,76.36,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-000612,2024타경39583,상가,기타 강남구,998245529,511101711,533849573,1,157.37,4,기타,0.5348,2026-02-02 20:53:01
SAMPLE-000613,2024타경83927,상가,대구 남구,1208170960,1208170960,1208170960,8,144.28,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-000614,2024타경70721,오피스텔,서울 송파구,621341915,397658826,407265925,4,73.56,3,서울,0.6555,2026-02-02 20:53:01
SAMPLE-000615,2024타경37032,상가,인천 중구,1533727348,1226981879,1226981879,5,157.87,2,인천,0.8,2026-02-02 20:53:01
SAMPLE-000616,2024타경94083,아파트,경기 서초구,937879217,937879217,937879217,9,64.97,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000617,2024타경67797,상가,경기 송파구,601729885,601729885,601729885,8,112.03,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000618,2024타경32787,상가,부산 강남구,138970746,88941277,88941277,3,72.39,3,부산,0.64,2026-02-02 20:53:01
SAMPLE-000619,2024타경49823,단독주택,인천 송파구,211617833,211617833,211617833,12,57.67,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-000620,2024타경65240,아파트,서울 강남구,764741581,489434612,532291096,3,129.15,3,서울,0.696,2026-02-02 20:53:01
SAMPLE-000621,2024타경78835,상가,서울 서초구,675344344,432220380,432220380,5,41.02,3,서울,0.64,2026-02-02 20:53:01
SAMPLE-000622,2024타경66488,단독주택,서울 송파구,1131048635,723871126,767278384,3,94.57,3,서울,0.6784,2026-02-02 20:53:01
SAMPLE-000623,2024타경19466,상가,인천 서초구,2149804719,2149804719,2149804719,12,86.31,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-000624,2024타경84155,상가,경기 서초구,985558377,788446702,788446702,3,95.08,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000625,2024타경81180,상가,경기 강남구,887016047,709612838,709612838,6,153.45,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000626,2024타경67065,상가,기타 남구,1331093044,1064874435,1064874435,3,37.14,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-000627,2024타경14123,아파트,대구 중구,563843316,451074653,451074653,4,149.67,2,대구,0.8,2026-02-02 20:53:01
SAMPLE-000628,2024타경19953,오피스텔,대구 중구,131880572,131880572,131880572,8,79.87,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-000629,2024타경59979,상가,부산 서초구,462538033,462538033,462538033,5,123.98,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-000630,2024타경88655,상가,서울 강남구,2127877508,1361841605,1361841605,3,58.29,3,서울,0.64,2026-02-02 20:53:01
SAMPLE-000631,2024타경77474,다세대,대구 송파구,136995647,109596517,109596517,4,30.72,2,대구,0.8,2026-02-02 20:53:01
SAMPLE-000632,2024타경56612,아파트,서울 송파구,663325574,663325574,679716444,19,130.04,1,서울,1.0247,2026-02-02 20:53:01
SAMPLE-000633,2024타경87754,상가,기타 강남구,1399852424,895905551,895905551,2,181.85,3,기타,0.64,2026-02-02 20:53:01
SAMPLE-000634,2024타경56619,다세대,경기 서초구,501609667,501609667,501609667,8,81.11,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000635,2024타경13447,단독주택,경기 송파구,326180804,260944643,260944643,4,70.34,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000636,2024타경37272,다세대,경기 남구,245991144,157434332,180944178,6,92.44,3,경기,0.7356,2026-02-02 20:53:01
SAMPLE-000637,2024타경85922,상가,경기 강남구,2340791192,2340791192,2340791192,13,184.95,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000638,2024타경82048,오피스텔,서울 중구,443464532,354771625,354771625,3,24.94,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-000639,2024타경27974,상가,부산 남구,677233538,433429464,433429464,2,116.61,3,부산,0.64,2026-02-02 20:53:01
SAMPLE-000640,2024타경25389,아파트,경기 남구,473135833,378508666,382396033,7,88.67,2,경기,0.8082,2026-02-02 20:53:01
SAMPLE-000641,2024타경23566,상가,경기 남구,2065935919,2065935919,2065935919,7,97.69,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000642,2024타경87605,아파트,서울 남구,365032100,292025680,292025680,7,87.89,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-000643,2024타경52448,아파트,부산 남구,865268862,443017657,484811538,3,87.75,4,부산,0.5603,2026-02-02 20:53:01
SAMPLE-000644,2024타경51457,오피스텔,대구 강남구,137298533,109838826,109838826,3,66.61,2,대구,0.8,2026-02-02 20:53:01
SAMPLE-000645,2024타경22454,아파트,기타 서초구,370704759,296563807,296563807,4,62.85,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-000646,2024타경56126,단독주택,기타 송파구,459873535,367898828,367898828,3,105.43,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-000647,2024타경76940,아파트,경기 서초구,643859757,515087805,515087805,6,68.19,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000648,2024타경86759,다세대,부산 남구,378609874,242310319,242310319,2,76.12,3,부산,0.64,2026-02-02 20:53:01
SAMPLE-000649,2024타경93817,아파트,서울 서초구,168875312,108080200,127405277,4,124.9,3,서울,0.7544,2026-02-02 20:53:01
SAMPLE-000650,2024타경23698,다세대,서울 강남구,622496577,622496577,622496577,6,109.07,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-000651,2024타경77310,아파트,기타 서초구,149297473,119437978,119437978,3,104.81,2,기타,0.8,2026-02-02 20:53:01
SAMPLE-000652,2024타경88743,다세대,서울 송파구,418577325,334861860,334861860,7,109.9,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-000653,2024타경96479,단독주택,서울 강남구,415295249,265788959,293771821,3,44.89,3,서울,0.7074,2026-02-02 20:53:01
SAMPLE-000654,2024타경97681,아파트,인천 송파구,290825102,290825102,290825102,9,122.56,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-000655,2024타경97725,아파트,경기 강남구,953144388,610012408,697776700,3,40.24,3,경기,0.7321,2026-02-02 20:53:01
SAMPLE-000656,2024타경97812,단독주택,대구 강남구,639731299,511785039,511785039,2,75.82,2,대구,0.8,2026-02-02 20:53:01
SAMPLE-000657,2024타경15028,다세대,경기 송파구,343870470,275096376,275096376,3,115.25,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000658,2024타경19765,오피스텔,서울 남구,683353890,546683112,546683112,5,63.32,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-000659,2024타경26772,오피스텔,서울 송파구,214865854,214865854,214865854,20,41.8,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-000660,2024타경42735,상가,서울 서초구,1736875395,1736875395,1736875395,11,150.48,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-000661,2024타경19335,다세대,부산 중구,499698464,319807017,331781158,3,119.12,3,부산,0.664,2026-02-02 20:53:01
SAMPLE-000662,2024타경38562,아파트,대구 강남구,154713887,154713887,154713887,5,134.1,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-000663,2024타경48398,다세대,부산 서초구,345307951,276246361,276246361,2,84.79,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-000664,2024타경14642,오피스텔,서울 서초구,202982956,162386364,162386364,4,49.71,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-000665,2024타경44312,아파트,경기 송파구,1062784628,1062784628,1062784628,7,135.0,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000666,2024타경83563,다세대,기타 강남구,381701381,381701381,381701381,4,104.32,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-000667,2024타경33504,오피스텔,서울 중구,438037392,350429914,350429914,6,69.86,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-000668,2024타경73130,다세대,경기 서초구,566264032,453011226,453011226,4,96.3,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000669,2024타경68513,아파트,서울 강남구,1231852537,985482029,1036635668,9,47.73,2,서울,0.8415,2026-02-02 20:53:01
SAMPLE-000670,2024타경93000,오피스텔,경기 강남구,517665978,517665978,517665978,14,77.62,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000671,2024타경96120,오피스텔,경기 서초구,215152087,172121670,172121670,3,20.94,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000672,2024타경61782,아파트,경기 강남구,649586677,649586677,649586677,12,125.0,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000673,2024타경90291,단독주택,대구 송파구,610666452,610666452,610666452,6,33.01,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-000674,2024타경31134,아파트,부산 송파구,295248902,295248902,295248902,10,46.73,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-000675,2024타경76912,오피스텔,기타 송파구,308826683,308826683,308826683,4,20.66,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-000676,2024타경90253,다세대,대구 남구,430996018,430996018,430996018,7,68.11,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-000677,2024타경93115,아파트,경기 송파구,603777810,386417798,416045959,4,133.64,3,경기,0.6891,2026-02-02 20:53:01
SAMPLE-000678,2024타경52637,아파트,서울 강남구,972831915,778265532,847096048,7,80.46,2,서울,0.8708,2026-02-02 20:53:01
SAMPLE-000679,2024타경85188,상가,서울 서초구,1933909155,1547127324,1547127324,5,100.86,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-000680,2024타경97063,오피스텔,서울 서초구,640450966,512360773,512360773,5,37.0,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-000681,2024타경34940,단독주택,인천 송파구,750928716,307580402,385283877,1,98.52,5,인천,0.5131,2026-02-02 20:53:01
SAMPLE-000682,2024타경69145,아파트,경기 송파구,841368434,673094747,673094747,5,87.24,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000683,2024타경96053,아파트,인천 송파구,936321836,936321836,936321836,8,101.42,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-000684,2024타경52864,상가,경기 송파구,943307180,754645744,754645744,5,174.88,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000685,2024타경57345,단독주택,경기 서초구,375696053,375696053,375696053,12,83.44,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000686,2024타경40932,오피스텔,인천 서초구,598567651,598567651,598567651,5,58.02,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-000687,2024타경36015,상가,부산 남구,180436397,144349117,144349117,3,31.9,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-000688,2024타경72497,다세대,서울 송파구,640848528,512678823,512678823,4,95.81,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-000689,2024타경48805,오피스텔,서울 중구,772800977,494592625,506271062,3,21.66,3,서울,0.6551,2026-02-02 20:53:01
SAMPLE-000690,2024타경40399,오피스텔,경기 송파구,689800622,689800622,689800622,4,76.78,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000691,2024타경69019,오피스텔,부산 중구,149362080,76473385,86746899,3,26.63,4,부산,0.5808,2026-02-02 20:53:01
SAMPLE-000692,2024타경14861,아파트,서울 서초구,1342016924,858890831,1007952459,2,117.88,3,서울,0.7511,2026-02-02 20:53:01
SAMPLE-000693,2024타경53336,오피스텔,인천 강남구,266264429,213011543,213011543,5,79.44,2,인천,0.8,2026-02-02 20:53:01
SAMPLE-000694,2024타경25930,단독주택,서울 중구,996701172,637888750,678478799,3,38.95,3,서울,0.6807,2026-02-02 20:53:01
SAMPLE-000695,2024타경44370,다세대,서울 강남구,476320158,381056126,381056126,7,83.04,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-000696,2024타경85667,오피스텔,대구 중구,266042189,170267001,170267001,1,21.06,3,대구,0.64,2026-02-02 20:53:01
SAMPLE-000697,2024타경75907,단독주택,기타 남구,572056856,572056856,572056856,4,51.39,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-000698,2024타경72996,아파트,부산 송파구,383028972,306423177,306423177,4,131.18,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-000699,2024타경37757,다세대,경기 중구,581175978,581175978,581175978,13,74.07,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000700,2024타경63952,오피스텔,경기 서초구,184021314,117773641,117773641,1,62.56,3,경기,0.64,2026-02-02 20:53:01
SAMPLE-000701,2024타경25782,다세대,경기 중구,196318930,100515292,119678371,1,81.89,4,경기,0.6096,2026-02-02 20:53:01
SAMPLE-000702,2024타경65919,다세대,경기 강남구,115062919,92050335,92050335,4,36.58,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000703,2024타경61284,상가,대구 서초구,1495015681,956810035,956810035,1,50.79,3,대구,0.64,2026-02-02 20:53:01
SAMPLE-000704,2024타경86067,아파트,서울 송파구,536989985,536989985,536989985,15,125.96,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-000705,2024타경98730,상가,기타 강남구,567739726,363353424,363353424,1,111.52,3,기타,0.64,2026-02-02 20:53:01
SAMPLE-000706,2024타경72103,상가,기타 서초구,275326047,176208670,176208670,2,44.91,3,기타,0.64,2026-02-02 20:53:01
SAMPLE-000707,2024타경96491,상가,경기 남구,751663959,601331167,601331167,3,108.89,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000708,2024타경23690,다세대,경기 강남구,592537368,474029894,474029894,3,103.9,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000709,2024타경15840,다세대,경기 송파구,330506893,211524411,219060223,2,115.6,3,경기,0.6628,2026-02-02 20:53:01
SAMPLE-000710,2024타경62185,오피스텔,서울 강남구,382630421,382630421,382630421,9,28.67,1,서울,1.0,2026-02-02 20:53:01
SAMPLE-000711,2024타경13526,단독주택,서울 서초구,1017582209,651252614,651252614,3,40.66,3,서울,0.64,2026-02-02 20:53:01
SAMPLE-000712,2024타경18758,다세대,경기 서초구,380981067,380981067,380981067,6,36.28,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000713,2024타경39312,다세대,경기 송파구,474759952,303846369,303846369,1,44.79,3,경기,0.64,2026-02-02 20:53:01
SAMPLE-000714,2024타경78582,다세대,경기 강남구,279971598,143345458,175893884,3,92.9,4,경기,0.6283,2026-02-02 20:53:01
SAMPLE-000715,2024타경54942,단독주택,서울 중구,643587041,514869633,514869633,7,97.9,2,서울,0.8,2026-02-02 20:53:01
SAMPLE-000716,2024타경13956,아파트,경기 서초구,982374096,982374096,982374096,4,146.1,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000717,2024타경87223,단독주택,서울 남구,522622288,334478264,338936532,5,117.78,3,서울,0.6485,2026-02-02 20:53:01
SAMPLE-000718,2024타경53315,단독주택,경기 송파구,591373783,378479221,389551275,4,44.43,3,경기,0.6587,2026-02-02 20:53:01
SAMPLE-000719,2024타경77173,단독주택,기타 강남구,218013785,218013785,218013785,9,102.54,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-000720,2024타경91439,오피스텔,기타 남구,402652407,164926426,201326203,1,38.85,5,기타,0.5,2026-02-02 20:53:01
SAMPLE-000721,2024타경46672,아파트,부산 서초구,217175013,217175013,217175013,13,48.94,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-000722,2024타경56994,다세대,경기 송파구,249021006,249021006,249021006,12,69.97,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000723,2024타경36583,오피스텔,부산 서초구,328496198,328496198,328496198,11,45.79,1,부산,1.0,2026-02-02 20:53:01
SAMPLE-000724,2024타경91256,오피스텔,부산 송파구,504103232,403282586,403282586,4,61.16,2,부산,0.8,2026-02-02 20:53:01
SAMPLE-000725,2024타경45162,상가,경기 남구,430391083,344312867,344312867,3,56.58,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000726,2024타경31148,상가,서울 남구,1828981579,1170548211,1246419817,5,182.68,3,서울,0.6815,2026-02-02 20:53:01
SAMPLE-000727,2024타경24860,아파트,인천 서초구,259847341,207877873,207877873,3,51.36,2,인천,0.8,2026-02-02 20:53:01
SAMPLE-000728,2024타경29861,아파트,경기 서초구,1083725547,693584350,752890909,2,114.8,3,경기,0.6947,2026-02-02 20:53:01
SAMPLE-000729,2024타경14721,다세대,대구 강남구,151694317,151694317,151694317,8,48.48,1,대구,1.0,2026-02-02 20:53:01
SAMPLE-000730,2024타경79535,아파트,기타 송파구,236069984,236069984,236069984,5,45.37,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-000731,2024타경69810,단독주택,기타 서초구,472966481,472966481,472966481,6,50.87,1,기타,1.0,2026-02-02 20:53:01
SAMPLE-000732,2024타경31832,오피스텔,인천 남구,620281479,620281479,620281479,11,45.7,1,인천,1.0,2026-02-02 20:53:01
SAMPLE-000733,2024타경20473,다세대,경기 송파구,359039343,359039343,359039343,6,61.2,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000734,2024타경76189,다세대,대구 서초구,184836170,118295148,118295148,1,60.59,3,대구,0.64,2026-02-02 20:53:01
SAMPLE-000735,2024타경24323,오피스텔,인천 송파구,253469546,202775637,202775637,7,70.98,2,인천,0.8,2026-02-02 20:53:01
SAMPLE-000736,2024타경90516,상가,경기 서초구,591738600,473390880,473390880,4,165.26,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000737,2024타경15166,다세대,경기 서초구,478257176,382605741,382605741,5,48.82,2,경기,0.8,2026-02-02 20:53:01
SAMPLE-000738,2024타경31747,다세대,경기 강남구,277639164,277639164,277639164,4,115.19,1,경기,1.0,2026-02-02 20:53:01
SAMPLE-000739,2024타경32820,다세대,경기 강남구,534885347,219089038,280135667,1,33.53,5,경기,0.5237,2026-02-02 20:53:01
SAMPLE-000740,2024타경25577,오피스텔,부산 송파구,445482428,356385942,356385942,4,56.84,2,부산,0.8,2026-02-02 20:53:01
