물건번호,사건번호,물건종류,소재지,감정가,최저입찰가,낙찰가,입찰자수,면적,경매회차,지역,낙찰률,수집일시,감정가_log,최저입찰가_log,최저가율,입찰자수_log,경쟁지수,면적_log,평당감정가,평당감정가_log,경매회차_제곱,회차페널티,지역_encoded,지역_경기,지역_기타,지역_대구,지역_부산,지역_서울,지역_인천,물건종류_encoded,물건종류_다세대,물건종류_단독주택,물건종류_상가,물건종류_아파트,물건종류_오피스텔,감정가x입찰자수,최저가율x입찰자수,면적x입찰자수,가격구간,가격구간_1억이하,가격구간_1-3억,가격구간_3-5억,가격구간_5-10억,가격구간_10억이상
SAMPLE-000292,2024타경90356,아파트,대구 중구,809434993,809434993,809434993,6,61.91,1,대구,1.0,2026-02-02 20:53:01,20.511847023966144,20.511847023966144,1.0,1.9459101490553132,0.9054553685957897,4.141705133581938,43221097.70114176,17.58183932984766,1,1.0,2,False,False,True,False,False,False,3,False,False,False,True,False,39.91421129980574,6.0,8.059386053831586,5-10억,False,False,False,True,False
SAMPLE-000293,2024타경89737,아파트,인천 강남구,264215527,264215527,264215527,8,100.17,1,인천,1.0,2026-02-02 20:53:01,19.392275721981715,19.392275721981715,1.0,2.1972245773362196,1.2072738247943862,4.616802270217799,8719574.310449097,15.981081091768987,1,1.0,5,False,False,False,False,False,True,3,False,False,False,True,False,42.609184826818705,8.0,10.144151416824203,1-3억,False,True,False,False,False
SAMPLE-000294,2024타경14321,상가,경기 중구,1551085039,1551085039,1551085039,12,62.64,1,경기,1.0,2026-02-02 20:53:01,21.16222054878024,21.16222054878024,1.0,2.5649493574615367,1.8109107371915794,4.153242203469586,81857500.76522805,18.220490510180575,1,1.0,0,True,False,False,False,False,False,2,False,False,True,False,False,54.280023999053206,12.0,10.65285592117145,10억이상,False,False,False,False,True
SAMPLE-000295,2024타경91685,상가,경기 서초구,421572670,421572670,421572670,11,63.44,1,경기,1.0,2026-02-02 20:53:01,19.859502730984122,19.859502730984122,1.0,2.4849066497880004,1.660001509092281,4.165734558308774,21967664.89843986,16.90508219831815,1,1.0,0,True,False,False,False,False,False,2,False,False,True,False,False,49.3490103977054,11.0,10.35146150519315,3-5억,False,False,True,False,False
SAMPLE-000296,2024타경49895,아파트,대구 강남구,677482538,677482538,677482538,6,79.64,1,대구,1.0,2026-02-02 20:53:01,20.333894337692282,20.333894337692282,1.0,1.9459101490553132,0.9054553685957897,4.3899948043230586,28121693.820539534,17.15205189409121,1,1.0,2,False,False,True,False,False,False,3,False,False,False,True,False,39.56793136153378,6.0,8.542535444032334,5-10억,False,False,False,True,False
SAMPLE-000297,2024타경64675,단독주택,기타 송파구,204081167,204081167,204081167,7,116.92,1,기타,1.0,2026-02-02 20:53:01,19.134028355027237,19.134028355027237,1.0,2.0794415416798357,1.0563645966950879,4.770006428441026,5770171.792254646,15.568212584700474,1,1.0,1,False,True,False,False,False,False,1,False,True,False,False,False,39.78809342112353,7.0,9.918949521380135,1-3억,False,True,False,False,False
SAMPLE-000298,2024타경29810,단독주택,서울 중구,475636124,475636124,475636124,19,71.85,1,서울,1.0,2026-02-02 20:53:01,19.980163676582627,19.980163676582627,1.0,2.995732273553991,2.867275333886667,4.288402532641213,21883797.12095332,16.901257109162298,1,1.0,4,False,False,False,False,True,False,1,False,True,False,False,False,59.85522115682974,19.0,12.846905869023955,3-5억,False,False,True,False,False
SAMPLE-000299,2024타경55254,단독주택,기타 강남구,444069393,284204412,284204412,2,96.75,3,기타,0.6400000010809122,2026-02-02 20:53:01,19.911491400976846,19.465204301304045,0.6400000010809122,1.0986122886681098,0.30181845619859654,4.582413198865475,15173105.874815812,16.535035134232377,9,0.8,1,False,True,False,False,False,False,1,False,True,False,False,False,21.87500913882256,1.2800000021618243,5.034295452028553,3-5억,False,False,True,False,False
SAMPLE-000300,2024타경93400,다세대,서울 남구,331825272,265460218,268326128,7,39.55,2,서울,0.8086368056981507,2026-02-02 20:53:01,19.620119102199023,19.396975553145037,0.8000000012054537,2.0794415416798357,1.0563645966950879,3.702535780561422,27735601.71767091,17.13822744253771,4,0.9,4,False,False,False,False,True,False,0,True,False,False,False,False,40.79889071381873,5.600000008438176,7.699206711655397,3-5억,False,False,True,False,False
SAMPLE-000301,2024타경91268,아파트,대구 송파구,536034971,343062382,364632493,2,56.85,3,대구,0.6802401200051554,2026-02-02 20:53:01,20.099709963175286,19.653422863228595,0.640000001044708,1.0986122886681098,0.30181845619859654,4.0578534536396855,31170034.002776626,17.25496777470653,9,0.8,2,False,False,True,False,False,False,3,False,False,False,True,False,22.08178836420921,1.280000002089416,4.458007669782888,5-10억,False,False,False,True,False
SAMPLE-000302,2024타경76708,오피스텔,경기 강남구,638661403,408743298,410986189,3,25.29,3,경기,0.6435118625761075,2026-02-02 20:53:01,20.274884987709513,19.828597886157564,0.640000000125262,1.3862943611198906,0.45272768429789484,3.26918863874179,83482695.34556173,18.240149938951635,9,0.8,0,True,False,False,False,False,False,4,False,False,False,False,True,28.106958730816018,1.920000000375786,4.5320577753249545,5-10억,False,False,False,True,False
SAMPLE-000303,2024타경30224,오피스텔,부산 중구,562870378,562870378,562870378,6,64.32,1,부산,1.0,2026-02-02 20:53:01,20.14855992691429,20.14855992691429,1.0,1.9459101490553132,0.9054553685957897,4.179298268102264,28929236.97627565,17.18036333634532,1,1.0,3,False,False,False,True,False,False,4,False,False,False,False,True,39.2072872506317,6.0,8.132538915829489,5-10억,False,False,False,True,False
SAMPLE-000304,2024타경74952,단독주택,서울 중구,914740618,585433995,609495052,3,94.06,3,서울,0.6663036930978394,2026-02-02 20:53:01,20.634151106550004,20.187864003648283,0.6399999994315329,1.3862943611198906,0.45272768429789484,4.554508271185863,32149010.49620165,17.28589226155629,9,0.8,4,False,False,False,False,True,False,1,False,True,False,False,False,28.60500732550602,1.9199999982945986,6.313889134018864,5-10억,False,False,False,True,False
SAMPLE-000305,2024타경41624,아파트,경기 강남구,422007223,270084623,288074808,3,55.0,3,경기,0.6826300411450541,2026-02-02 20:53:01,19.86053299033718,19.414245890078387,0.6400000006634957,1.3862943611198906,0.45272768429789484,4.02535169073515,25364821.81818182,17.048873843671,9,0.8,0,True,False,False,False,False,False,3,False,False,False,True,False,27.532544893339992,1.9200000019904873,5.5803223503905555,3-5억,False,False,True,False,False
SAMPLE-000306,2024타경90583,다세대,부산 남구,66520824,66520824,66520824,5,72.73,1,부산,1.0,2026-02-02 20:53:01,18.01302561449712,18.01302561449712,1.0,1.791759469228055,0.7545461404964914,4.300409772001559,3023560.4346655183,14.921945977544876,1,1.0,3,False,False,False,True,False,False,0,True,False,False,False,False,32.27500921422272,5.0,7.705299930544654,1억이하,True,False,False,False,False
SAMPLE-000307,2024타경18646,상가,서울 강남구,1454089696,930617406,994967913,5,110.82,3,서울,0.6842548404936912,2026-02-02 20:53:01,21.097645903976183,20.651358802336354,0.6400000003851207,1.791759469228055,0.7545461404964914,4.716890435598499,43375817.415181495,17.585412664414825,9,0.8,4,False,False,False,False,True,False,2,False,False,True,False,False,37.80190682686981,3.200000001925604,8.451533103294855,10억이상,False,False,False,False,True
SAMPLE-000308,2024타경91731,상가,서울 서초구,436603786,349283029,349283029,8,96.85,2,서울,0.8000000004580813,2026-02-02 20:53:01,19.894536675885835,19.67139312571683,0.8000000004580813,2.1972245773362196,1.2072738247943862,4.583435693842085,14902615.393148646,16.517047352355977,4,0.9,4,False,False,False,False,True,False,2,False,False,True,False,False,43.71276493897317,6.40000000366465,10.070837555149916,3-5억,False,False,True,False,False
SAMPLE-000309,2024타경37829,오피스텔,인천 남구,253905184,253905184,253905184,5,32.09,1,인천,1.0,2026-02-02 20:53:01,19.35247146789215,19.35247146789215,1.0,1.791759469228055,0.7545461404964914,3.499231121933521,26156309.75896819,17.07960104857484,1,1.0,5,False,False,False,False,False,True,4,False,False,False,False,True,34.674974005561516,5.0,6.2697804977418965,1-3억,False,True,False,False,False
SAMPLE-000310,2024타경47860,오피스텔,경기 서초구,627678211,502142569,502142569,3,53.55,2,경기,0.8000000003186346,2026-02-02 20:53:01,20.257538191836193,20.03439464131857,0.8000000003186346,1.3862943611198906,0.45272768429789484,3.9991177122790798,38748259.43159634,17.472596420668115,4,0.9,0,True,False,False,False,False,False,4,False,False,False,False,True,28.08291096551334,2.4000000009559037,5.543954333987165,5-10억,False,False,False,True,False
SAMPLE-000311,2024타경37200,다세대,경기 중구,128102274,81985455,85464737,4,82.35,3,경기,0.6671601863991892,2026-02-02 20:53:01,18.668339526272106,18.222052423643685,0.6399999971897454,1.6094379124341003,0.6036369123971931,4.423048609196803,5142423.700492255,15.453035257814248,9,0.8,0,True,False,False,False,False,False,0,True,False,False,False,False,30.04553339577438,2.5599999887589817,7.118622120180253,1-3억,False,True,False,False,False
SAMPLE-000312,2024타경30836,오피스텔,인천 강남구,628087455,502469964,502469964,5,79.73,2,인천,0.8,2026-02-02 20:53:01,20.258189975883035,20.03504642496686,0.8,1.791759469228055,0.7545461404964914,4.391110253406924,26041918.541192222,17.075218087687364,4,0.9,5,False,False,False,False,False,True,4,False,False,False,False,True,36.29780371870929,4.0,7.86781337696626,5-10억,False,False,False,True,False
SAMPLE-000313,2024타경95092,단독주택,경기 송파구,494364422,395491538,395491538,4,87.11,2,경기,0.8000000008091197,2026-02-02 20:53:01,20.018783501567057,19.795639951769946,0.8000000008091197,1.6094379124341003,0.6036369123971931,4.4785860338786385,18760906.34905425,16.747285866527026,4,0.9,0,True,False,False,False,False,False,1,False,True,False,False,False,32.218989128232295,3.200000003236479,7.208006157022153,3-5억,False,False,True,False,False
SAMPLE-000314,2024타경13681,다세대,서울 중구,234022054,234022054,234022054,9,57.93,1,서울,1.0,2026-02-02 20:53:01,19.270925921017273,19.270925921017273,1.0,2.302585092994046,1.3581830528936845,4.076350298849822,13354507.591807155,16.40736460802796,1,1.0,4,False,False,False,False,True,False,0,True,False,False,False,False,44.372946753926925,9.0,9.386143431953425,1-3억,False,True,False,False,False
SAMPLE-000315,2024타경99254,상가,경기 서초구,2102536771,1076498827,1099035997,2,60.71,4,경기,0.5227190373832468,2026-02-02 20:53:01,21.466410439313606,20.796979786054678,0.5120000001179528,1.0986122886681098,0.30181845619859654,4.122445992332976,114487477.84821759,18.55597601994147,16,0.7,0,True,False,False,False,False,False,2,False,False,True,False,False,23.583262302223325,1.0240000002359055,4.528969826547607,10억이상,False,False,False,False,True
SAMPLE-000316,2024타경47335,아파트,경기 송파구,181983191,116469242,116469242,2,104.16,3,경기,0.6399999986811968,2026-02-02 20:53:01,19.019424889128043,18.573137787529937,0.6399999986811968,1.0986122886681098,0.30181845619859654,4.655482999861681,5775703.971004558,15.569170879823064,9,0.8,0,True,False,False,False,False,False,3,False,False,False,True,False,20.89497390659617,1.2799999973623937,5.114570833333518,1-3억,False,True,False,False,False
SAMPLE-000317,2024타경22126,오피스텔,경기 중구,663796418,531037134,531037134,6,63.04,2,경기,0.7999999993974056,2026-02-02 20:53:01,20.3134860625384,20.090342510847567,0.7999999993974056,1.9459101490553132,0.9054553685957897,4.1595078881285135,34809142.194907084,17.365390645721615,4,0.9,0,True,False,False,False,False,False,4,False,False,False,False,True,39.528218691787124,4.799999996384434,8.094028614584907,5-10억,False,False,False,True,False
SAMPLE-000318,2024타경90691,다세대,대구 송파구,270863919,110945861,143446571,1,34.91,5,대구,0.529589070148542,2026-02-02 20:53:01,19.417127112507952,18.524552910568048,0.4095999991789235,0.6931471805599453,0.15090922809929827,3.5810158082379915,25649324.37838977,17.06002782819774,25,0.6,2,False,False,True,False,False,False,0,True,False,False,False,False,13.458926912608959,0.4095999991789235,2.4821710110207573,1-3억,False,True,False,False,False
SAMPLE-000319,2024타경83690,상가,서울 중구,177198556,177198556,177198556,6,42.8,1,서울,1.0,2026-02-02 20:53:01,18.99278145276124,18.99278145276124,1.0,1.9459101490553132,0.9054553685957897,3.7796338173824005,13686456.785355682,16.43191741910627,1,1.0,4,False,False,False,False,True,False,2,False,False,True,False,False,36.95824618771761,6.0,7.35482780495709,1-3억,False,True,False,False,False
SAMPLE-000320,2024타경62797,오피스텔,경기 중구,173779995,139023996,139023996,2,77.68,2,경기,0.8,2026-02-02 20:53:01,18.973300666357726,18.750157116482114,0.8,1.0986122886681098,0.30181845619859654,4.365388993520859,7395459.865010937,15.81637697334958,4,0.9,0,True,False,False,False,False,False,4,False,False,False,False,True,20.844301268655435,1.6,4.795869993098527,1-3억,False,True,False,False,False
SAMPLE-000321,2024타경93732,상가,기타 서초구,774730682,619784545,619784545,4,79.34,2,기타,0.7999999992255373,2026-02-02 20:53:01,20.468026021117034,20.24488246915744,0.7999999992255373,1.6094379124341003,0.6036369123971931,4.386267628931136,32279974.33370763,17.28995763723028,4,0.9,1,False,True,False,False,False,False,2,False,False,True,False,False,32.942017071073444,3.1999999969021493,7.059425416084198,5-10억,False,False,False,True,False
SAMPLE-000322,2024타경34502,아파트,서울 송파구,696707592,696707592,696707592,9,149.87,1,서울,1.0,2026-02-02 20:53:01,20.36187635846256,20.36187635846256,1.0,2.302585092994046,1.3581830528936845,5.016418538851983,15367756.011132512,16.547782171952882,1,1.0,4,False,False,False,False,True,False,3,False,False,False,True,False,46.88495296838378,9.0,11.55073054777955,5-10억,False,False,False,True,False
SAMPLE-000323,2024타경41331,상가,경기 송파구,2193877491,1404081594,1404081594,2,31.05,3,경기,0.6399999998906046,2026-02-02 20:53:01,21.508936359501178,21.06264925695822,0.6399999998906046,1.0986122886681098,0.30181845619859654,3.467297183366679,233574479.01944342,19.269011556458405,9,0.8,0,True,False,False,False,False,False,2,False,False,True,False,False,23.62998180072831,1.2799999997812093,3.809215294110958,10억이상,False,False,False,False,True
SAMPLE-000324,2024타경57299,아파트,서울 남구,1320689428,1320689428,1320689428,6,145.14,1,서울,1.0,2026-02-02 20:53:01,21.001419731893257,21.001419731893257,1.0,1.9459101490553132,0.9054553685957897,4.984565066363071,30080718.371660538,17.219394972041215,1,1.0,4,False,False,False,False,True,False,3,False,False,False,True,False,40.86687580086161,6.0,9.69951575126247,10억이상,False,False,False,False,True
SAMPLE-000325,2024타경70186,아파트,서울 송파구,290071063,290071063,290071063,9,72.5,1,서울,1.0,2026-02-02 20:53:01,19.48563649920123,19.48563649920123,1.0,2.302585092994046,1.3581830528936845,4.297285406218791,13226380.758050727,16.397724011010883,1,1.0,4,False,False,False,False,True,False,3,False,False,False,True,False,44.86733613056144,9.0,9.894865316700251,1-3억,False,True,False,False,False
SAMPLE-000326,2024타경91914,상가,대구 강남구,497475336,397980269,397980269,2,68.15,2,대구,0.80000000040203,2026-02-02 20:53:01,20.02505653946475,19.801912989155614,0.80000000040203,1.0986122886681098,0.30181845619859654,4.236278058110767,24131277.553767517,16.99901942226329,4,0.9,2,False,False,True,False,False,False,2,False,False,True,False,False,21.999773195529666,1.60000000080406,4.654027132855566,3-5억,False,False,True,False,False
SAMPLE-000327,2024타경81846,상가,서울 중구,1432813097,1146250477,1146250477,5,187.39,2,서울,0.7999999995812433,2026-02-02 20:53:01,21.082905550210032,20.85976199854686,0.7999999995812433,1.791759469228055,0.7545461404964914,5.238514282177283,25276547.422421705,17.045387583998135,4,0.9,4,False,False,False,False,True,False,2,False,False,True,False,False,37.77549565842954,3.9999999979062166,9.386157569777554,10억이상,False,False,False,False,True
SAMPLE-000328,2024타경68502,아파트,대구 강남구,220113226,220113226,220113226,4,59.03,1,대구,1.0,2026-02-02 20:53:01,19.20965264010221,19.20965264010221,1.0,1.6094379124341003,0.6036369123971931,4.094844437263752,12326732.646098146,16.32728092894223,1,1.0,2,False,False,True,False,False,False,3,False,False,False,True,False,30.916743243670304,4.0,6.5903978828521605,1-3억,False,True,False,False,False
